OCCURRED_ON_DATE,Lat,Long,Merged_Offense_Group,TIME,TIME_PERIOD
2022-03-04 07:54:00,42.25531897889678,-71.12719700441612,Public Disturbances & Law Enforcement Actions,07:54:00,AM_PEAK
2022-03-04 07:58:00,42.291167964872415,-71.089056001433,M/V related offenses,07:58:00,AM_PEAK
2022-03-03 07:30:00,42.34905600030506,-71.15049849975023,M/V related offenses,07:30:00,AM_PEAK
2022-02-17 07:00:00,42.281432620341626,-71.15801301245642,Assault and Violence,07:00:00,AM_PEAK
2022-03-03 08:00:00,42.28482576580488,-71.09137368938802,Public Disturbances & Law Enforcement Actions,08:00:00,AM_PEAK
2022-03-03 07:41:00,42.26361660765917,-71.1033218257162,Public Disturbances & Law Enforcement Actions,07:41:00,AM_PEAK
2022-03-03 08:43:00,42.33571838298385,-71.03025591966643,M/V related offenses,08:43:00,AM_PEAK
2022-03-03 08:41:00,42.3321084294949,-71.07014394813552,M/V related offenses,08:41:00,AM_PEAK
2022-03-03 07:48:00,42.308969992788,-71.08284838641052,Theft and Robbery,07:48:00,AM_PEAK
2022-03-03 07:49:00,42.23686469952782,-71.12859139087163,Public Disturbances & Law Enforcement Actions,07:49:00,AM_PEAK
2022-03-03 07:18:00,42.3449342783627,-71.06366373548889,Theft and Robbery,07:18:00,AM_PEAK
2022-03-03 07:00:00,42.30829668289329,-71.0674777122447,M/V related offenses,07:00:00,AM_PEAK
2022-03-01 07:00:00,42.30645148272501,-71.07730382339871,M/V related offenses,07:00:00,AM_PEAK
2022-03-02 07:39:00,42.38101017623264,-71.02586305285594,M/V related offenses,07:39:00,AM_PEAK
2022-03-02 08:56:00,42.33575801188977,-71.02820305499344,M/V related offenses,08:56:00,AM_PEAK
2022-03-01 08:30:00,42.33954198983014,-71.06940876967543,Vandalism and Disorderly Conduct,08:30:00,AM_PEAK
2022-03-02 07:35:00,42.38043397052572,-71.02817841496669,M/V related offenses,07:35:00,AM_PEAK
2022-03-02 08:05:00,42.30455371914908,-71.082953663996,Drugs and Alcohol,08:05:00,AM_PEAK
2022-03-02 08:10:00,42.33954198983014,-71.06940876967543,M/V related offenses,08:10:00,AM_PEAK
2022-03-02 08:32:00,42.29610799046228,-71.0613650468685,M/V related offenses,08:32:00,AM_PEAK
2022-03-02 07:22:00,42.3517617903338,-71.07452167494773,Public Disturbances & Law Enforcement Actions,07:22:00,AM_PEAK
2022-03-02 08:08:00,42.3708180467024,-71.03929078135145,Theft and Robbery,08:08:00,AM_PEAK
2022-03-02 08:07:00,42.29755532959655,-71.05970910242574,M/V related offenses,08:07:00,AM_PEAK
2022-03-02 07:06:00,42.33248759277319,-71.08365801177693,Firearms and Weapons,07:06:00,AM_PEAK
2022-02-28 07:00:00,42.32420322006779,-71.07279043613084,M/V related offenses,07:00:00,AM_PEAK
2022-03-01 08:43:00,42.30565415158864,-71.08186812286667,Vandalism and Disorderly Conduct,08:43:00,AM_PEAK
2022-03-01 08:00:00,42.28482576580488,-71.09137368938802,M/V related offenses,08:00:00,AM_PEAK
2022-03-01 08:45:00,42.33954198983014,-71.06940876967543,Public Disturbances & Law Enforcement Actions,08:45:00,AM_PEAK
2022-03-01 08:02:00,42.33704097548326,-71.10934396710391,M/V related offenses,08:02:00,AM_PEAK
