OCCURRED_ON_DATE,Lat,Long,Merged_Offense_Group,TIME,TIME_PERIOD
2022-03-28 13:30:00,42.287093552591074,-71.14822128377166,Public Disturbances & Law Enforcement Actions,13:30:00,MIDDAY_SCHOOL
2022-03-14 15:00:00,42.24945776828957,-71.12293745488962,M/V related offenses,15:00:00,MIDDAY_SCHOOL
2022-03-28 15:33:00,42.27130225372019,-71.07442361965835,Theft and Robbery,15:33:00,MIDDAY_SCHOOL
2022-03-28 14:01:00,42.28020858843076,-71.17680514877685,Theft and Robbery,14:01:00,MIDDAY_SCHOOL
2022-03-28 15:19:00,42.31771534184127,-71.09823048867534,Theft and Robbery,15:19:00,MIDDAY_SCHOOL
2022-03-28 14:36:00,42.31557284972261,-71.07503392904671,Drugs and Alcohol,14:36:00,MIDDAY_SCHOOL
2022-03-28 15:00:00,42.27531311497116,-71.11587797694025,M/V related offenses,15:00:00,MIDDAY_SCHOOL
2022-03-28 14:41:00,42.30678713179072,-71.11390320995653,Drugs and Alcohol,14:41:00,MIDDAY_SCHOOL
2022-03-28 14:39:00,42.335157009865725,-71.09477501738738,M/V related offenses,14:39:00,MIDDAY_SCHOOL
2022-03-28 13:50:00,42.25520097345047,-71.1444908439387,Theft and Robbery,13:50:00,MIDDAY_SCHOOL
2022-03-28 14:15:00,42.25621592040216,-71.12401947329023,M/V related offenses,14:15:00,MIDDAY_SCHOOL
2022-03-28 14:33:00,42.33349998017161,-71.07350999617319,Public Disturbances & Law Enforcement Actions,14:33:00,MIDDAY_SCHOOL
2022-03-28 14:31:00,42.33189795778704,-71.06908204191205,Drugs and Alcohol,14:31:00,MIDDAY_SCHOOL
2022-03-28 13:37:00,42.34072168870487,-71.07768508858483,Public Disturbances & Law Enforcement Actions,13:37:00,MIDDAY_SCHOOL
2022-03-28 14:00:00,42.36418995661048,-71.05266002064377,M/V related offenses,14:00:00,MIDDAY_SCHOOL
2022-03-28 13:47:00,42.34905600030506,-71.15049849975023,Vandalism and Disorderly Conduct,13:47:00,MIDDAY_SCHOOL
2022-03-28 13:34:00,42.33044113294782,-71.08373480990272,Theft and Robbery,13:34:00,MIDDAY_SCHOOL
2022-03-28 13:31:00,42.32866283555608,-71.08563401183545,M/V related offenses,13:31:00,MIDDAY_SCHOOL
2022-03-25 13:30:00,42.29921087609329,-71.05203766181978,Vandalism and Disorderly Conduct,13:30:00,MIDDAY_SCHOOL
2022-03-18 15:00:00,42.350853711167545,-71.13125747198826,Theft and Robbery,15:00:00,MIDDAY_SCHOOL
2022-03-25 14:00:00,42.37663166813234,-71.05593195497872,M/V related offenses,14:00:00,MIDDAY_SCHOOL
2022-03-24 13:40:00,42.28342716339586,-71.12422635260816,Drugs and Alcohol,13:40:00,MIDDAY_SCHOOL
2022-03-23 15:00:00,42.3227665664541,-71.10838773491811,Public Disturbances & Law Enforcement Actions,15:00:00,MIDDAY_SCHOOL
2022-03-24 14:23:00,42.3316616415816,-71.0814782684903,M/V related offenses,14:23:00,MIDDAY_SCHOOL
2022-03-24 13:48:00,42.36690368716709,-71.05071085073001,M/V related offenses,13:48:00,MIDDAY_SCHOOL
2022-03-17 13:30:00,42.34128750439044,-71.05467932649397,Public Disturbances & Law Enforcement Actions,13:30:00,MIDDAY_SCHOOL
2022-03-23 14:30:00,42.32420322006779,-71.07279043613084,Public Disturbances & Law Enforcement Actions,14:30:00,MIDDAY_SCHOOL
2022-03-23 15:50:00,42.29420769399968,-71.04975975412846,Drugs and Alcohol,15:50:00,MIDDAY_SCHOOL
2022-03-23 15:25:00,42.31077757595778,-71.07480890814173,Public Disturbances & Law Enforcement Actions,15:25:00,MIDDAY_SCHOOL
2022-03-23 15:16:00,42.31847226230559,-71.08409288674301,M/V related offenses,15:16:00,MIDDAY_SCHOOL
2022-03-23 15:44:00,42.332354021657295,-71.07138702581973,Drugs and Alcohol,15:44:00,MIDDAY_SCHOOL
2022-03-23 14:00:00,42.33189795778704,-71.06908204191205,Public Disturbances & Law Enforcement Actions,14:00:00,MIDDAY_SCHOOL
2022-03-23 15:37:00,42.286729254434704,-71.13084451644417,Public Disturbances & Law Enforcement Actions,15:37:00,MIDDAY_SCHOOL
2022-03-23 15:00:00,42.26893455150358,-71.109418647845,M/V related offenses,15:00:00,MIDDAY_SCHOOL
2022-03-23 14:30:00,42.33954198983014,-71.06940876967543,Assault and Violence,14:30:00,MIDDAY_SCHOOL
2022-03-23 14:45:00,42.34128750439044,-71.05467932649397,Theft and Robbery,14:45:00,MIDDAY_SCHOOL
2022-03-23 14:23:00,42.32262110925159,-71.08431097415726,M/V related offenses,14:23:00,MIDDAY_SCHOOL
2022-03-23 13:59:00,42.33958865083935,-71.07819660329528,Public Disturbances & Law Enforcement Actions,13:59:00,MIDDAY_SCHOOL
2022-03-23 13:56:00,42.37663166813234,-71.05593195497872,M/V related offenses,13:56:00,MIDDAY_SCHOOL
2022-03-22 14:00:00,42.28482576580488,-71.09137368938802,M/V related offenses,14:00:00,MIDDAY_SCHOOL
2022-03-22 15:25:00,42.34997256219053,-71.06348816860363,Vandalism and Disorderly Conduct,15:25:00,MIDDAY_SCHOOL
2022-03-22 15:16:00,42.38594589607215,-71.00902370569645,Drugs and Alcohol,15:16:00,MIDDAY_SCHOOL
2022-03-22 15:24:00,42.35892278751083,-71.05835354440549,Drugs and Alcohol,15:24:00,MIDDAY_SCHOOL
2022-03-22 15:30:00,42.35264621361859,-71.07373272447161,Public Disturbances & Law Enforcement Actions,15:30:00,MIDDAY_SCHOOL
