OCCURRED_ON_DATE,Lat,Long,Merged_Offense_Group,TIME,TIME_PERIOD
2022-03-18 00:00:00,42.35254702883067,-71.14027198943651,M/V related offenses,00:00:00,NIGHT
2022-03-18 00:00:00,42.318629257794925,-71.07271364642999,Public Disturbances & Law Enforcement Actions,00:00:00,NIGHT
2022-03-18 00:00:00,42.34600287321543,-71.14387724712833,Drugs and Alcohol,00:00:00,NIGHT
2022-03-18 00:00:00,42.31635508006852,-71.06593852814775,M/V related offenses,00:00:00,NIGHT
2022-03-18 00:00:00,42.29755532959655,-71.05970910242574,Public Disturbances & Law Enforcement Actions,00:00:00,NIGHT
2022-03-18 00:00:00,42.29755532959655,-71.05970910242574,Public Disturbances & Law Enforcement Actions,00:00:00,NIGHT
2022-01-18 00:00:00,42.37385594906971,-71.05168938501363,Public Disturbances & Law Enforcement Actions,00:00:00,NIGHT
2022-03-07 00:00:00,42.29755532959655,-71.05970910242574,M/V related offenses,00:00:00,NIGHT
2022-03-18 02:56:00,42.35456406220822,-71.0614741777758,Public Disturbances & Law Enforcement Actions,02:56:00,NIGHT
2022-03-18 01:37:00,42.33094956893978,-71.04139053603826,Drugs and Alcohol,01:37:00,NIGHT
2022-03-18 02:42:00,42.29906324678628,-71.11183410490047,Public Disturbances & Law Enforcement Actions,02:42:00,NIGHT
2022-03-18 02:15:00,42.33744151891779,-71.10428095571272,Public Disturbances & Law Enforcement Actions,02:15:00,NIGHT
2022-03-18 01:00:00,42.34903501211543,-71.08297207713035,Drugs and Alcohol,01:00:00,NIGHT
2022-03-18 01:35:00,42.27683754247961,-71.09526440075749,Public Disturbances & Law Enforcement Actions,01:35:00,NIGHT
2022-03-18 00:35:00,42.34507147070824,-71.08057787703603,M/V related offenses,00:35:00,NIGHT
2022-03-18 02:02:00,42.34412483929325,-71.05685339163283,M/V related offenses,02:02:00,NIGHT
2022-03-18 00:11:00,42.33428840659416,-71.07239517543796,Assault and Violence,00:11:00,NIGHT
2022-03-18 00:06:00,42.34750471672887,-71.09346470302427,M/V related offenses,00:06:00,NIGHT
2022-03-18 00:40:00,42.36608625238746,-71.05696427496623,Drugs and Alcohol,00:40:00,NIGHT
2022-03-18 00:49:00,42.33528036794274,-71.0987126025212,M/V related offenses,00:49:00,NIGHT
2022-03-18 00:24:00,42.332276041674135,-71.05205463694752,Drugs and Alcohol,00:24:00,NIGHT
2022-03-17 00:00:00,42.36124326869168,-71.06497327027981,Drugs and Alcohol,00:00:00,NIGHT
2022-03-16 00:00:00,42.287093552591074,-71.14822128377166,Assault and Violence,00:00:00,NIGHT
2022-03-17 00:00:00,42.315715974649,-71.06650983798009,Drugs and Alcohol,00:00:00,NIGHT
2022-03-16 01:21:00,42.33930997103642,-71.08032001996342,Public Disturbances & Law Enforcement Actions,01:21:00,NIGHT
2022-03-14 00:00:00,42.33954198983014,-71.06940876967543,M/V related offenses,00:00:00,NIGHT
2022-03-17 00:38:00,42.34701666208952,-71.06886237476384,Public Disturbances & Law Enforcement Actions,00:38:00,NIGHT
2022-03-17 00:09:00,42.314107800463134,-71.07525123799773,Public Disturbances & Law Enforcement Actions,00:09:00,NIGHT
2022-03-17 01:23:00,42.3614816294418,-71.05719146219977,Vandalism and Disorderly Conduct,01:23:00,NIGHT
2022-03-17 00:00:00,42.33462995683764,-71.07932996166494,Firearms and Weapons,00:00:00,NIGHT
2022-03-17 01:13:00,42.347804022291214,-71.06421804581413,M/V related offenses,01:13:00,NIGHT
2022-03-17 00:48:00,42.26342808404285,-71.10400020019323,M/V related offenses,00:48:00,NIGHT
2022-03-17 00:12:00,42.33359101244119,-71.11175636054341,Assault and Violence,00:12:00,NIGHT
2022-03-16 00:00:00,42.31679541500612,-71.079645623217,M/V related offenses,00:00:00,NIGHT
2022-03-16 00:00:00,42.30397603393287,-71.10476982384587,M/V related offenses,00:00:00,NIGHT
2022-03-16 02:30:00,42.34905600030506,-71.15049849975023,Public Disturbances & Law Enforcement Actions,02:30:00,NIGHT
2022-03-16 00:00:00,42.28482576580488,-71.09137368938802,Drugs and Alcohol,00:00:00,NIGHT
2022-03-11 00:00:00,42.30475058415664,-71.07838359833367,Theft and Robbery,00:00:00,NIGHT
2022-03-16 00:00:00,42.28482576580488,-71.09137368938802,M/V related offenses,00:00:00,NIGHT
2022-03-16 00:00:00,42.35521428732261,-71.06206350909659,Drugs and Alcohol,00:00:00,NIGHT
2022-03-01 00:00:00,42.34905600030506,-71.15049849975023,Vandalism and Disorderly Conduct,00:00:00,NIGHT
2022-03-16 00:00:00,42.32863034461864,-71.08376535901427,Drugs and Alcohol,00:00:00,NIGHT
2022-01-20 00:00:00,42.25621592040216,-71.12401947329023,Assault and Violence,00:00:00,NIGHT
2022-03-10 02:00:00,42.34905600030506,-71.15049849975023,M/V related offenses,02:00:00,NIGHT
2022-03-14 00:00:00,42.25621592040216,-71.12401947329023,Public Disturbances & Law Enforcement Actions,00:00:00,NIGHT
2022-03-16 01:29:00,42.27837506411243,-71.05394523188463,M/V related offenses,01:29:00,NIGHT
2022-03-16 02:15:00,42.306265207057095,-71.06864555635512,Drugs and Alcohol,02:15:00,NIGHT
2022-03-16 01:41:00,42.35294719949958,-71.13115031756429,Public Disturbances & Law Enforcement Actions,01:41:00,NIGHT
2022-03-16 00:58:00,42.33640891224333,-71.0856503922073,Theft and Robbery,00:58:00,NIGHT
2022-03-16 00:45:00,42.32250351010674,-71.05587545697557,Public Disturbances & Law Enforcement Actions,00:45:00,NIGHT
2022-03-16 01:10:00,42.34402350062568,-71.07754900122283,Public Disturbances & Law Enforcement Actions,01:10:00,NIGHT
2022-03-16 00:15:00,42.293842684659616,-71.07609426967518,Public Disturbances & Law Enforcement Actions,00:15:00,NIGHT
2022-03-15 00:00:00,42.32016095320501,-71.07777289778176,Public Disturbances & Law Enforcement Actions,00:00:00,NIGHT
2022-03-15 00:00:00,42.317652969040985,-71.07121156039437,M/V related offenses,00:00:00,NIGHT
2022-03-14 00:00:00,42.34905600030506,-71.15049849975023,Assault and Violence,00:00:00,NIGHT
2022-03-14 01:00:00,42.31224326993691,-71.07549900660268,Vandalism and Disorderly Conduct,01:00:00,NIGHT
2022-02-10 00:00:00,42.33954198983014,-71.06940876967543,Assault and Violence,00:00:00,NIGHT
2022-03-10 00:00:00,42.28482576580488,-71.09137368938802,Vandalism and Disorderly Conduct,00:00:00,NIGHT
2022-03-15 00:12:00,42.357740538822696,-71.05956788689235,M/V related offenses,00:12:00,NIGHT
2022-03-14 00:00:00,42.33954198983014,-71.06940876967543,Assault and Violence,00:00:00,NIGHT
2022-03-15 01:00:00,42.25621592040216,-71.12401947329023,Public Disturbances & Law Enforcement Actions,01:00:00,NIGHT
2022-03-15 00:00:00,42.36068786991018,-71.05687293370812,Drugs and Alcohol,00:00:00,NIGHT
2022-03-09 00:00:00,42.3708180467024,-71.03929078135145,Assault and Violence,00:00:00,NIGHT
2022-03-15 01:33:00,42.2846093042213,-71.08504377798214,Drugs and Alcohol,01:33:00,NIGHT
2022-03-15 00:38:00,42.27615691256162,-71.09550303038291,Public Disturbances & Law Enforcement Actions,00:38:00,NIGHT
2022-03-15 01:15:00,42.3460550994001,-71.07050668550119,Theft and Robbery,01:15:00,NIGHT
2022-03-15 00:09:00,42.23567221012104,-71.12597458867933,Drugs and Alcohol,00:09:00,NIGHT
2022-03-15 00:07:00,42.32893797759783,-71.08506405393445,Vandalism and Disorderly Conduct,00:07:00,NIGHT
2022-03-11 01:30:00,42.287093552591074,-71.14822128377166,Theft and Robbery,01:30:00,NIGHT
2022-02-11 00:00:00,42.33367921810847,-71.09187754618458,Assault and Violence,00:00:00,NIGHT
2022-03-14 00:00:00,42.3394035892894,-71.05015271548423,Assault and Violence,00:00:00,NIGHT
2022-03-14 00:00:00,42.28874109797319,-71.091177966277,Public Disturbances & Law Enforcement Actions,00:00:00,NIGHT
2022-03-14 02:14:00,42.354865415118205,-71.13259322456055,Vandalism and Disorderly Conduct,02:14:00,NIGHT
2022-03-02 00:00:00,42.29755532959655,-71.05970910242574,Theft and Robbery,00:00:00,NIGHT
2022-02-17 00:00:00,42.29755532959655,-71.05970910242574,Theft and Robbery,00:00:00,NIGHT
2022-03-14 00:00:00,42.36210144874929,-71.13964863627906,M/V related offenses,00:00:00,NIGHT
2022-02-01 00:00:00,42.33209621515696,-71.09860557454644,Theft and Robbery,00:00:00,NIGHT
2022-03-14 00:00:00,42.34451294296881,-71.08049717035647,Public Disturbances & Law Enforcement Actions,00:00:00,NIGHT
2022-03-14 02:37:00,42.29485997704301,-71.08783999836774,M/V related offenses,02:37:00,NIGHT
2022-03-14 01:32:00,42.35928699659004,-71.05379101582544,Public Disturbances & Law Enforcement Actions,01:32:00,NIGHT
2022-03-14 01:49:00,42.38572712938618,-71.00415466194367,Public Disturbances & Law Enforcement Actions,01:49:00,NIGHT
2022-03-14 01:13:00,42.27208466991433,-71.14482145060308,M/V related offenses,01:13:00,NIGHT
2022-03-14 00:20:00,42.350969992844895,-71.06683999920246,M/V related offenses,00:20:00,NIGHT
2022-03-14 00:19:00,42.36489000513427,-71.06231999755866,M/V related offenses,00:19:00,NIGHT
2022-03-11 00:00:00,42.291680721270254,-71.05847274315741,M/V related offenses,00:00:00,NIGHT
2022-03-11 00:00:00,42.34905600030506,-71.15049849975023,M/V related offenses,00:00:00,NIGHT
2022-03-11 00:00:00,42.31451478938523,-71.0947082029948,Drugs and Alcohol,00:00:00,NIGHT
2022-03-09 00:00:00,42.32866283555608,-71.08563401183545,Theft and Robbery,00:00:00,NIGHT
2022-02-07 00:00:00,42.3708180467024,-71.03929078135145,Assault and Violence,00:00:00,NIGHT
2022-03-11 00:00:00,42.28482576580488,-71.09137368938802,Public Disturbances & Law Enforcement Actions,00:00:00,NIGHT
2022-01-13 00:00:00,42.34771287062768,-71.07374933461716,M/V related offenses,00:00:00,NIGHT
2022-02-03 00:00:00,42.33655349540531,-71.10198577018538,Assault and Violence,00:00:00,NIGHT
2022-03-11 00:00:00,42.326850203273295,-71.08213195691833,M/V related offenses,00:00:00,NIGHT
2022-03-11 01:13:00,42.30087728236994,-71.1663776964683,Theft and Robbery,01:13:00,NIGHT
2022-03-11 01:11:00,42.27261382345293,-71.07295923322583,Public Disturbances & Law Enforcement Actions,01:11:00,NIGHT
2022-03-10 00:24:00,42.31466061560965,-71.07623072311833,Public Disturbances & Law Enforcement Actions,00:24:00,NIGHT
2022-03-11 01:29:00,42.30782060227243,-71.06336696275821,Public Disturbances & Law Enforcement Actions,01:29:00,NIGHT
2022-03-11 00:12:00,42.26788790871096,-71.10067011908781,Drugs and Alcohol,00:12:00,NIGHT
2022-03-11 00:41:00,42.328020009842334,-71.06790303544642,Theft and Robbery,00:41:00,NIGHT
2022-03-11 00:42:00,42.348688966674736,-71.07909399926109,Theft and Robbery,00:42:00,NIGHT
2022-02-10 00:00:00,42.29755532959655,-71.05970910242574,Public Disturbances & Law Enforcement Actions,00:00:00,NIGHT
2022-03-10 00:00:00,42.29755532959655,-71.05970910242574,M/V related offenses,00:00:00,NIGHT
2022-03-10 00:00:00,42.33163003284811,-71.1577500571185,Drugs and Alcohol,00:00:00,NIGHT
2022-03-10 00:00:00,42.36689347560158,-71.04130321830841,Theft and Robbery,00:00:00,NIGHT
2022-03-10 00:00:00,42.31693190585679,-71.07747541418078,Public Disturbances & Law Enforcement Actions,00:00:00,NIGHT
2022-03-04 00:00:00,42.33954198983014,-71.06940876967543,Assault and Violence,00:00:00,NIGHT
2022-03-07 00:00:00,42.28482576580488,-71.09137368938802,Public Disturbances & Law Enforcement Actions,00:00:00,NIGHT
2022-03-10 00:00:00,42.37663166813234,-71.05593195497872,M/V related offenses,00:00:00,NIGHT
2022-03-10 02:40:00,42.29928700033508,-71.05579895659183,M/V related offenses,02:40:00,NIGHT
2022-03-10 02:44:00,42.33117802433381,-71.07482102241434,M/V related offenses,02:44:00,NIGHT
2022-03-10 00:00:00,42.33490995608385,-71.07517004893332,Drugs and Alcohol,00:00:00,NIGHT
2022-03-10 01:01:00,42.27065167389885,-71.11327346228433,Drugs and Alcohol,01:01:00,NIGHT
2022-03-10 01:38:00,42.36856801861524,-71.04121708085367,Theft and Robbery,01:38:00,NIGHT
2022-03-10 01:17:00,42.35043296884183,-71.05873157807835,Assault and Violence,01:17:00,NIGHT
2022-03-09 00:00:00,42.3721588029014,-71.03852378203005,Drugs and Alcohol,00:00:00,NIGHT
2022-03-07 00:00:00,42.29755532959655,-71.05970910242574,M/V related offenses,00:00:00,NIGHT
2022-03-09 02:45:00,42.35828556311664,-71.12857456363311,Drugs and Alcohol,02:45:00,NIGHT
2022-03-09 02:19:00,42.34717363218258,-71.09644389479355,Public Disturbances & Law Enforcement Actions,02:19:00,NIGHT
2022-03-09 01:09:00,42.315791957269134,-71.09829603081981,Drugs and Alcohol,01:09:00,NIGHT
2022-03-09 00:50:00,42.29755532959655,-71.05970910242574,Public Disturbances & Law Enforcement Actions,00:50:00,NIGHT
2022-03-04 00:00:00,42.33954198983014,-71.06940876967543,M/V related offenses,00:00:00,NIGHT
2022-03-08 00:00:00,42.3236078534446,-71.08256940887048,M/V related offenses,00:00:00,NIGHT
2022-03-08 00:00:00,42.32696801434807,-71.08051941151703,Assault and Violence,00:00:00,NIGHT
2022-03-08 00:00:00,42.31026891035492,-71.08931055058088,Drugs and Alcohol,00:00:00,NIGHT
2022-03-08 00:00:00,42.31610241258387,-71.07756198793237,Assault and Violence,00:00:00,NIGHT
2022-03-08 00:00:00,42.32788515564694,-71.077706327428,Public Disturbances & Law Enforcement Actions,00:00:00,NIGHT
2022-03-08 01:15:00,42.28874109797319,-71.091177966277,Vandalism and Disorderly Conduct,01:15:00,NIGHT
2022-03-08 02:19:00,42.32573037606733,-71.0779642780752,Public Disturbances & Law Enforcement Actions,02:19:00,NIGHT
2022-03-08 01:41:00,42.2928107904335,-71.07327594083033,Drugs and Alcohol,01:41:00,NIGHT
2022-03-08 02:47:00,42.35892278751083,-71.05835354440549,Theft and Robbery,02:47:00,NIGHT
2022-03-08 02:29:00,42.33174951401267,-71.10958584418455,Public Disturbances & Law Enforcement Actions,02:29:00,NIGHT
2022-03-08 02:06:00,42.29360584918816,-71.07188650281905,Public Disturbances & Law Enforcement Actions,02:06:00,NIGHT
2022-03-08 02:02:00,42.29786720787785,-71.06651934382886,Public Disturbances & Law Enforcement Actions,02:02:00,NIGHT
2022-03-08 01:06:00,42.34699750640488,-71.15575958348033,Public Disturbances & Law Enforcement Actions,01:06:00,NIGHT
2022-03-07 01:00:00,42.33954198983014,-71.06940876967543,M/V related offenses,01:00:00,NIGHT
2022-03-07 00:00:00,42.36183856656472,-71.05976489094158,Firearms and Weapons,00:00:00,NIGHT
2022-03-07 00:00:00,42.32082224050869,-71.10372400366671,Theft and Robbery,00:00:00,NIGHT
2022-03-07 00:00:00,42.306265207057095,-71.06864555635512,Public Disturbances & Law Enforcement Actions,00:00:00,NIGHT
2022-03-07 00:00:00,42.308216041912615,-71.07997834727806,Theft and Robbery,00:00:00,NIGHT
2022-03-07 00:00:00,42.34128750439044,-71.05467932649397,M/V related offenses,00:00:00,NIGHT
2022-03-07 02:00:00,42.32713820831259,-71.07217960967296,M/V related offenses,02:00:00,NIGHT
2022-02-28 00:00:00,42.33954198983014,-71.06940876967543,Vandalism and Disorderly Conduct,00:00:00,NIGHT
2022-03-07 00:00:00,42.29919694404199,-71.06046974401067,Theft and Robbery,00:00:00,NIGHT
2022-03-07 02:12:00,42.34391715771822,-71.08967540650156,Drugs and Alcohol,02:12:00,NIGHT
2022-03-07 02:19:00,42.35515404509115,-71.13363462830688,M/V related offenses,02:19:00,NIGHT
2022-03-07 01:18:00,42.31661749735653,-71.0640782725732,Vandalism and Disorderly Conduct,01:18:00,NIGHT
2022-03-07 01:08:00,42.3013424733333,-71.05138014269465,M/V related offenses,01:08:00,NIGHT
2022-03-07 00:47:00,42.30983228449049,-71.06817321686448,Public Disturbances & Law Enforcement Actions,00:47:00,NIGHT
2022-02-23 00:00:00,42.33954198983014,-71.06940876967543,Vandalism and Disorderly Conduct,00:00:00,NIGHT
2022-03-04 00:00:00,42.29755532959655,-71.05970910242574,Assault and Violence,00:00:00,NIGHT
2022-03-04 00:00:00,42.28886098483024,-71.12142501732677,Public Disturbances & Law Enforcement Actions,00:00:00,NIGHT
2022-01-21 00:00:00,42.29755532959655,-71.05970910242574,M/V related offenses,00:00:00,NIGHT
2022-02-25 00:00:00,42.29755532959655,-71.05970910242574,Public Disturbances & Law Enforcement Actions,00:00:00,NIGHT
2022-03-04 00:00:00,42.3669500051016,-71.05854002385816,M/V related offenses,00:00:00,NIGHT
2022-03-04 01:57:00,42.33163903180722,-71.09610797513434,M/V related offenses,01:57:00,NIGHT
2022-03-04 02:02:00,42.366849209122975,-71.06472355246761,Drugs and Alcohol,02:02:00,NIGHT
2022-03-04 02:36:00,42.35227288951176,-71.15401007617996,Drugs and Alcohol,02:36:00,NIGHT
2022-03-04 02:13:00,42.332418958535314,-71.07501315015898,Firearms and Weapons,02:13:00,NIGHT
2022-03-04 01:20:00,42.25040904846067,-71.14446882349891,M/V related offenses,01:20:00,NIGHT
2022-03-04 01:00:00,42.32712998715469,-71.07663998539212,Firearms and Weapons,01:00:00,NIGHT
2022-03-04 00:28:00,42.3002802831252,-71.06015261427551,Vandalism and Disorderly Conduct,00:28:00,NIGHT
2022-03-04 00:12:00,42.30698421067936,-71.07827069507675,Public Disturbances & Law Enforcement Actions,00:12:00,NIGHT
2022-03-03 00:00:00,42.30475058415664,-71.07838359833367,Public Disturbances & Law Enforcement Actions,00:00:00,NIGHT
2022-03-03 00:00:00,42.32866283555608,-71.08563401183545,Public Disturbances & Law Enforcement Actions,00:00:00,NIGHT
2022-03-03 00:00:00,42.30433950317517,-71.08477886912476,Firearms and Weapons,00:00:00,NIGHT
2022-03-03 00:00:00,42.30889840345596,-71.08305190474378,Public Disturbances & Law Enforcement Actions,00:00:00,NIGHT
2022-03-03 00:00:00,42.38258897638044,-71.0334199628758,M/V related offenses,00:00:00,NIGHT
2022-03-03 01:43:00,42.34730979763452,-71.0791516658207,Drugs and Alcohol,01:43:00,NIGHT
2022-03-03 02:38:00,42.35097500656104,-71.06297797721139,M/V related offenses,02:38:00,NIGHT
2022-03-03 01:53:00,42.27783169451307,-71.12420165854495,M/V related offenses,01:53:00,NIGHT
2022-03-03 01:05:00,42.33750090033593,-71.095830939914,Public Disturbances & Law Enforcement Actions,01:05:00,NIGHT
2022-03-03 01:01:00,42.363041491859605,-71.06382433571875,Public Disturbances & Law Enforcement Actions,01:01:00,NIGHT
2022-03-03 01:32:00,42.290079039336746,-71.04842697056276,M/V related offenses,01:32:00,NIGHT
2022-03-03 01:03:00,42.360644695548025,-71.07086192011141,Theft and Robbery,01:03:00,NIGHT
2022-03-03 01:02:00,42.3125962960786,-71.09287583752645,Drugs and Alcohol,01:02:00,NIGHT
2022-03-02 00:00:00,42.312270030538585,-71.11414997880784,M/V related offenses,00:00:00,NIGHT
2022-03-01 00:00:00,42.32866283555608,-71.08563401183545,M/V related offenses,00:00:00,NIGHT
2022-03-01 01:00:00,42.33991973636632,-71.1587570963898,M/V related offenses,01:00:00,NIGHT
2022-02-08 00:00:00,42.37495128604815,-71.03587933899138,Assault and Violence,00:00:00,NIGHT
2022-03-02 01:00:00,42.28121226605384,-71.08941723495543,M/V related offenses,01:00:00,NIGHT
2022-02-24 00:00:00,42.3708180467024,-71.03929078135145,Assault and Violence,00:00:00,NIGHT
2022-03-02 00:14:00,42.295401747229576,-71.08237834206447,Theft and Robbery,00:14:00,NIGHT
2022-03-02 02:47:00,42.30284781856356,-71.06808985034148,M/V related offenses,02:47:00,NIGHT
2022-03-02 02:16:00,42.352370727241,-71.07227172514538,Vandalism and Disorderly Conduct,02:16:00,NIGHT
2022-03-02 02:15:00,42.352370011853225,-71.06259996388145,Public Disturbances & Law Enforcement Actions,02:15:00,NIGHT
2022-03-02 01:34:00,42.37141060127875,-71.04245069263574,Drugs and Alcohol,01:34:00,NIGHT
2022-03-02 01:08:00,42.34894482598312,-71.14087198525144,Public Disturbances & Law Enforcement Actions,01:08:00,NIGHT
2022-03-02 00:30:00,42.34679469470012,-71.07329384074134,Theft and Robbery,00:30:00,NIGHT
2022-03-02 00:32:00,42.31134404049902,-71.05758003869613,M/V related offenses,00:32:00,NIGHT
2022-03-02 00:51:00,42.31370136138783,-71.09551192136001,Firearms and Weapons,00:51:00,NIGHT
2022-03-02 00:46:00,42.35187390455269,-71.14936188310685,Public Disturbances & Law Enforcement Actions,00:46:00,NIGHT
