OCCURRED_ON_DATE,Lat,Long,Merged_Offense_Group,TIME,TIME_PERIOD
2022-03-28 06:40:00,42.3312377558529,-71.09140736221293,Vandalism and Disorderly Conduct,06:40:00,EARLY_AM
2022-03-24 06:00:00,42.287093552591074,-71.14822128377166,M/V related offenses,06:00:00,EARLY_AM
2022-03-24 06:53:00,42.31430469489803,-71.0939134818,Drugs and Alcohol,06:53:00,EARLY_AM
2022-03-24 06:36:00,42.3545193081305,-71.07588081713469,Public Disturbances & Law Enforcement Actions,06:36:00,EARLY_AM
2022-03-23 06:45:00,42.33954198983014,-71.06940876967543,M/V related offenses,06:45:00,EARLY_AM
2022-03-23 06:53:00,42.37796835396197,-71.06415860836464,Vandalism and Disorderly Conduct,06:53:00,EARLY_AM
2022-03-23 06:59:00,42.317093550467504,-71.07802976841748,Theft and Robbery,06:59:00,EARLY_AM
2022-03-22 06:22:00,42.34852699138988,-71.06486874985352,Drugs and Alcohol,06:22:00,EARLY_AM
2022-03-21 06:28:00,42.34201849799732,-71.08566212663452,Theft and Robbery,06:28:00,EARLY_AM
2022-03-21 06:37:00,42.38196598989734,-71.03342298084831,M/V related offenses,06:37:00,EARLY_AM
2022-03-18 06:31:00,42.36779593360089,-71.05418245426316,M/V related offenses,06:31:00,EARLY_AM
2022-03-18 06:53:00,42.27992202391593,-71.11887899952245,M/V related offenses,06:53:00,EARLY_AM
2022-03-18 06:38:00,42.379575317384216,-71.04011348522387,M/V related offenses,06:38:00,EARLY_AM
2022-03-18 06:12:00,42.26361744517119,-71.10237386941726,Public Disturbances & Law Enforcement Actions,06:12:00,EARLY_AM
2022-03-04 06:00:00,42.36183856656472,-71.05976489094158,M/V related offenses,06:00:00,EARLY_AM
2022-03-17 06:45:00,42.330197293497854,-71.06972663515637,Theft and Robbery,06:45:00,EARLY_AM
2022-03-17 06:26:00,42.28262406209175,-71.05532963479962,Public Disturbances & Law Enforcement Actions,06:26:00,EARLY_AM
2022-03-17 06:27:00,42.27158947389142,-71.07752678401694,Public Disturbances & Law Enforcement Actions,06:27:00,EARLY_AM
2022-03-17 06:27:00,42.27158947389142,-71.07752678401694,Drugs and Alcohol,06:27:00,EARLY_AM
2022-03-15 06:00:00,42.33954198983014,-71.06940876967543,M/V related offenses,06:00:00,EARLY_AM
2022-03-14 06:23:00,42.31951291222232,-71.06109849424871,M/V related offenses,06:23:00,EARLY_AM
2022-03-14 06:09:00,42.31038717049575,-71.08054530220792,Public Disturbances & Law Enforcement Actions,06:09:00,EARLY_AM
2022-03-11 06:32:00,42.2904153812114,-71.07269541581304,Drugs and Alcohol,06:32:00,EARLY_AM
2022-03-10 06:44:00,42.38415612246921,-71.07257287770696,M/V related offenses,06:44:00,EARLY_AM
2022-03-09 06:24:00,42.28414024982017,-71.09305137909429,Public Disturbances & Law Enforcement Actions,06:24:00,EARLY_AM
2022-03-09 06:42:00,42.33117798964968,-71.07700797530124,M/V related offenses,06:42:00,EARLY_AM
2022-03-08 06:27:00,42.29299658256949,-71.08970587758817,Public Disturbances & Law Enforcement Actions,06:27:00,EARLY_AM
2022-03-04 06:15:00,42.26571793422553,-71.09995806497491,Drugs and Alcohol,06:15:00,EARLY_AM
2022-03-04 06:40:00,42.37558377694665,-71.05182911471677,Public Disturbances & Law Enforcement Actions,06:40:00,EARLY_AM
2022-03-03 06:45:00,42.33961847541719,-71.08285580331425,Public Disturbances & Law Enforcement Actions,06:45:00,EARLY_AM
2022-03-02 06:53:00,42.30234412284505,-71.07630370366292,Public Disturbances & Law Enforcement Actions,06:53:00,EARLY_AM
2022-03-02 06:52:00,42.35094353069157,-71.16377184103146,M/V related offenses,06:52:00,EARLY_AM
2022-03-01 06:50:00,42.348623815554966,-71.08277637086411,M/V related offenses,06:50:00,EARLY_AM
2022-02-25 06:00:00,42.34660365516112,-71.09497995818687,M/V related offenses,06:00:00,EARLY_AM
2022-03-01 06:35:00,42.38197360311822,-71.03768921868063,M/V related offenses,06:35:00,EARLY_AM
2022-03-01 06:50:00,42.2909338168428,-71.12332234346998,M/V related offenses,06:50:00,EARLY_AM
2022-02-28 06:55:00,42.33573051831612,-71.05448907322726,M/V related offenses,06:55:00,EARLY_AM
2022-02-28 06:52:00,42.29755532959655,-71.05970910242574,M/V related offenses,06:52:00,EARLY_AM
2022-02-28 06:42:00,42.33004787197021,-71.06665439807715,M/V related offenses,06:42:00,EARLY_AM
2022-02-24 06:05:00,42.286462013082186,-71.14970868850696,Public Disturbances & Law Enforcement Actions,06:05:00,EARLY_AM
2022-02-23 06:30:00,42.355010715811694,-71.12887910832643,Theft and Robbery,06:30:00,EARLY_AM
2022-02-17 06:00:00,42.29755532959655,-71.05970910242574,Vandalism and Disorderly Conduct,06:00:00,EARLY_AM
2022-02-22 06:38:00,42.33695098270686,-71.08574812941465,Public Disturbances & Law Enforcement Actions,06:38:00,EARLY_AM
2022-02-21 06:59:00,42.33063626064344,-71.05696207318769,Drugs and Alcohol,06:59:00,EARLY_AM
2022-02-21 06:06:00,42.34900739248947,-71.13860107573626,Public Disturbances & Law Enforcement Actions,06:06:00,EARLY_AM
2022-02-18 06:15:00,42.33954198983014,-71.06940876967543,Theft and Robbery,06:15:00,EARLY_AM
2022-02-18 06:39:00,42.3221734779989,-71.0850671076223,Public Disturbances & Law Enforcement Actions,06:39:00,EARLY_AM
2022-02-01 06:30:00,42.309718567672746,-71.10429431787648,M/V related offenses,06:30:00,EARLY_AM
2022-02-16 06:15:00,42.33491203861615,-71.08846397788237,M/V related offenses,06:15:00,EARLY_AM
